index,text,location
590,"RT @CruzGal2016: It's not so much that I find Trump to be an arrogant jackass it's that he has shown to be incompetent regarding political¡­","Alabama"
591,"RT @HouseCracka: People want this. Trump said only until we can get a handle on things. We don't want terrorists coming here. https://t.co¡­","St. Louis"
592,"RT @LindaSuhler: GOP stooges--we're keeping track of those playing the 'stop Trump' game. We'll be coming for you when you're up for re-ele¡­","Margaritaville - USA"
593,"RT @SpecialKMB1969: A coordinated group of attacks on Trump #Pope via @loudobbsnews #Trump Catholics are probably more Catholic than this P¡­","Pennsylvania"
594,"RT @LacyonSantee: See! THE MEXICAN PEOPLE ARE SMART PEOPLE &amp; KNOW A QUALIT CANDIDATE WHEN THEY SEE TRUMP AS THE ONE &amp; ONLT???????? https://t.¡­","Florida - USA"
595,"RT @1ubet: Trump Wins American Muslims Vote They Are Tired of Business as usual in Both Worlds - Breitbart https://t.co/CCr7JF0bj3 via @Bre¡­","New York"
596,"RT @Ricky_Vaughn99: TRUMP: There is an assault on Christianity on guns on everything that we stand for. And it's going to stop. https:/¡­","Michigan - USA"
597,"RT @pqpolitics: 'Simpsons' Writer Who Predicted Trump Presidency in 2000: It Was a Warning to America https://t.co/FPMwKblAhW https://t.c¡­","Devon"
598,"RT @RyanJensen2018: Please watch video! Donald Trump is a great man and would be a great president! #TrumpTrain #MakeAmericaGreatAgain htt¡­","North Carolina"
599,"RT @andrewperezdc: Pro Clinton super PAC touting analysis that's concerned Trump will kill TPP - which Clinton says she opposes https://t.c¡­","New York - NY"
600,"RT @CNNPolitics: Senate Minority Leader Harry Reid blames GOP moral cowardice for the rise of Donald Trump https://t.co/Befc5eVBhT https:¡­","M.A. Urban Education"
601,"RT @UTHornsRawk: Donald Trump we love you ???? Thank you???? keep on winning???????? #Arizona #ArizonaPrimary #alwaystrump #Trump2016 https¡­","Norge DUAL US CITIZ"
602,"RT @TrumpMyPres: SEN. LINDSEY GRAHAM TO FUNDRAISE FOR #TedCruz = MORE VOTES FOR #TRUMP - Breitbart https://t.co/Y3U23jpJ5v via @realdonaldt¡­","United States"
603,"RT @A1speaker: Trump IS the right candidate 4 POTUS 2016. Don¡¯t leave it to chance or the GOPe. YOU MUST Get Up &amp; Go VOTE 4 Trump! https://¡­","New York "
604,"RT @AdamPlatt1999: Both Trump+Sanders avoid foreign policy but give hints of a Pro-Russian policy. That sets off my alarm bells like littl¡­","Expat across the 7 seas. C.E."
605,"RT @unclebubba9: Lindsey Graham is irrelevant. He has no credibility. Just another politician run over by the Trump Train. LOL https://¡­","Merced - CA"
606,"@TIME @kanyewest *why does Donald Trump get to threaten the nation as a whole if he don't get the nomination. Sound like a gang leader to me","Maryland /Memphis"
607,"RT @nytgraphics: If Trump keeps current level of support he will almost certainly secure the nomination https://t.co/w0yZtw79KJ https://t.¡­","ANYWHERE"
608,"RT @Waycooljr62: @mhawk333 @BettinaVLA @MarcoRubio_2020 @TeamMarco @rose10052 The difference being Democrats do not have Trump braindrain¡­","mid west"
609,"RT @Manni_syd: AMERICANS PLEASE DON'T forget the VICTIMS of illegal alien crimes. WAKE UP &amp; VOTE TRUMP TO MAKE AMERICA SAFE &amp; GREAT https:/¡­","Maine - USA"
610,"RT @KaydeeKing: New poll: Bernie would destroy Trump 51% -38% in general &amp; Dems would almost certainly regain control of Congress https://t¡­","What She Came For "
611,"RT @iowacruzgirl: Another example of what is coming if Trump is the nominee! He cannot win! PLEASE VOTE TED CRUZ TO STOP HILLARY! https://t¡­","east coast"
612,"?? RT @benshapiro: EXCLUSIVE PREVIEW: President Trump's First Inaugural Address | Daily Wire https://t.co/kL4ChqFB3m https://t.co/VRUBDoBVHH","Texas"
613,"Trump IS the right candidate 4 POTUS 2016. Don¡¯t leave it to chance or the GOPe. YOU MUST Get Up &amp; Go VOTE 4 Trump! https://t.co/aTBAAPSSpb","California - USA"
614,"RT @JosephKahn: Trump and Sanders too extreme for me. I need you to to be a little racist and a little greedy for me to trust you. #Hillary¡­","Bartlett -IL"
615,"RT @ShennaFoxMusic: Adrienne Foster Trump's done a lot of great things. He offers hope #Hispanics4Trump #Women4Trump #VoteTrump2016 http¡­","Moscow on the Hudson (NYC)"
616,"RT @Women4Trump: Man who tried to assassinate Trump Tommy DiMassimo Made Films Feature Torture Porn of Black People https://t.co/NHWImD8B¡­","Durham - Maine"
617,"RT @ShaunKing: Black folk denied entry into Donald Trump event. White man admits he's a protestor told he can come in. https://t.co/vE0MGy¡­","Charlotte - NC"
618,"RT @AlysiaStern: Have you seen Trump's tax plan? Half the people that hate him will benefit from him. #BlackLivesMatter https://t.co/y4Qd¡­","Jesus-Family-49ers-Lakers-SFG"
619,"Kasich Bailed Out Of The Utah GOP Debate Because He Was Afraid Of Ted Cruz Not Donald Trump https://t.co/TKQpRfJfbB https://t.co/7pybve9Ov0","USA"
620,"RT @jameshohmann: Anxious about Trump? Try being a foreign ambassador. 'The unpredictability we are seeing scares us.¡¯ @marycjordan https:/¡­","City of Angels "
621,"RT @PatDollard: How is Trump not mainstream when the mainstream has voted him to #1? The #GOPe &amp; left consider the anti-mainsream the ma¡­","Texas"
622,"RT @jbendery: Trump has done more than a dozen TV interviews without a single question about his top aide assaulting a reporter https://t.c¡­","Everywhere"
623,"RT @MARGIE352: We need all delegates to go to Trump???? Stop the GOP from suppressing our Vote! ??Vote Trump everyone?? https://t.co/EbGbl2G4Mt","Lake Havasu - AZ"
624,"Democrats are Calling Trump a Racist!because Trump wants to Put Americans First! I'm Latino! I'm done $ for Illegals https://t.co/SmVPek0ILJ","swimming"
625,"RT @FrankConniff: Anonymous released personal phone info that gives folks a direct line to Trump. Now everyone will know what it's like to ¡­","To the left... "
626,"RT @MattWalshBlog: Sorry Trump voters you don't get to force that damned clown on me then tell me it's my fault if Hillary wins. No that¡­","Mint Hill - NC"
627,"RT @TrumpMyPres: MORE VOTES FOR #TRUMP DUMP #CRUZ #AlwaysTrump #NeverTrump #socialmedia #OReillyFactor #TED2016 #CruzCrew #Cruz2016 #Marc¡­","U.S.A."
628,"RT @MyNiggaJulie: Trump is coming to Cali to be exact Oakland so which one of you bay niggas gonna take one for the team &amp; get rid of his¡­","Stockton - CA"
629,"RT @Campaign_Trump: They are not against Trump. They are against what Trump represents. #Trump represent anti-establishment. GOP &amp; DEMS are¡­","michigan"
630,"RT @realDonaldTrump: .@WSJ Editorial says Clinton primary vote total is 8 646 551.Trump's is 7 533 692 -a knock. But she had only 3 oppone¡­","Minnesota "
631,"RT @atheistASW28: I will not vote for Clinton. If we end up w/ P. Trump direct your bitching at the DNC for their support of a corrupt mod¡­","United States"
632,"RT @u2biker: Pope Anti-Trump Direction.. Open Up Your Hearts &amp; Doors To World Poor ..GOPe/Dems Open Borders..How About Walls Around Your Ho¡­","Pennsylvania"
633,"RT @FoxNews: .@oreillyfactor: Many in the media believe that journalists are not acting responsibly unless they...are labeling Trump a big¡­","Kansas City Area"
634,"https://t.co/0UNpteBGia https://t.co/wNAohTrK43 ¡­ WHO OWNS YOUR CANDIDATE &amp; MEDIA? GLOBALISTS? NO 1 OWNS #Trump https://t.co/4NLvdxMRYt","Rhode Island - USA"
635,"RT @TheresaMechele: Pastor Mark Burns of South Carolina Endorses Donald J. Trump. Mr. Trump has defended Christians and Christmas. https:¡­","Mississippi - USA"
636,"RT @jimgeraghty: Hillary's a uniquely weak foe¡­ and Trump nullifies all her weaknesses. Heck of a job guys. https://t.co/5zYutJt6Wy https:¡­","United States"
637,"RT @DeathStarPR: Looking forward to working with E?m?p?e?r?o?r? President Trump building Earth's first D?e?a?t?h? Trump Star! #MakeTheDeath¡­","9th circle of hell"
638,"RT @USAHipster: Erick Erickson's Anti-Donald Trump &amp; Anti-Ted Cruz Group Calls for Brokered Convention w John Kasich as Nominee - https://¡­","Kalymnos "
639,"RT @immigrant4trump: Greatest SUPPORT VIDEO - The Real Donald Trump #Trump2016 #AlwaysTrump #VoteTrump #AZPrimary #tcot https://t.co/eO3qSr¡­","Virginia"
640,"RT @jeanhavoc22: um...I dont like Trump but you definitely cant say that. Please report this person to @FBI @SecretService @twitter https:¡­","Las Cruces - NM"
641,"RT @TeaPainUSA: POLL: One half of women have a unfavorable view of Donald Trump. Apparently the other half have an unfavorable view of them¡­","NYC"
642,"@RicPrice2146 we did. I can not support Trump. He preys on people's weakness &amp; fear promising miraculous fixes which he will not deliver.","North Carolina"
643,"RT @FoxNews: .@oreillyfactor: Many in the media believe that journalists are not acting responsibly unless they...are labeling Trump a big¡­","RURAL"
644,"RT @LindaSuhler: GOP stooges--we're keeping track of those playing the 'stop Trump' game. We'll be coming for you when you're up for re-ele¡­","Orange County Ca. "
645,"RT @Johnatsrs1949: GOP: We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election htt¡­","PSL Florida"
646,"RT @durancevile: @Independent @dawgfansteve64 I believe Trump is mentally ill but money buffers him; average man talks this way he'd be jai¡­","Washington state"
647,"RT @TrumpSuperPAC: #Trump is already rich &amp; famous. He doesn't need to be President. But a patriot doesn't sit on the side he tries to #Ma¡­","St. Louis"
648,"RT @megynkelly: .@TedCruz: Donald Trump ¡°looks down on the voters. He thinks they¡¯re gullible and will believe whatever he¡¯s saying.¡± #Kel¡­","Cleveland - OH"
649,"... But Trump says he'd like to punch someone and it's a 24/7news cycle of hate and violence &lt;gasp&gt; did BO say a**? https://t.co/UCxqCGrCKZ","Las Vegas"
650,"RT @TheresaMechele: Pastor Mark Burns of South Carolina Endorses Donald J. Trump. Mr. Trump has defended Christians and Christmas. https:¡­","NC"
651,"RT @JOMainEvent: THE WORST KIND OF PROTESTORS ARE THE ONES NOT INFORMED. Trump= REAL CHANGE NOT HATE. Trump= GETTING THINGS DONE. #AlwaysT¡­","NH USA "
652,"RT @CruzinAhead: What Trump knows would happen in a 1 on 1 vs @tedcruz!! #DuckingDonald is afraid to debate Cruz on issues! https://t.co¡­","Oklahoma - USA"
653,"RT @MikeMa_: Israel's Largest Newspaper Endorses Trump so essentially Adolf Hitler got the hebrew support? i love 2016 https://t.co/ey¡­","The Great White North"
654,"RT @UTHornsRawk: Donald Trump we love you ???? Thank you???? keep on winning???????? #Arizona #ArizonaPrimary #alwaystrump #Trump2016 https¡­","Philly/ThreeSpringsPA"
655,"RT @AlysiaStern: Have you seen Trump's tax plan? Half the people that hate him will benefit from him. #BlackLivesMatter https://t.co/y4Qd¡­","UNITED STATES OF AMERICA"
656,"RT @WorldForBernie: Proud of @MarkRuffalo aka Hulk for standing with Bernie Sanders against oligarch Hillary &amp; Demagogue Donald Trump!! ht¡­","Here and there"
657,"RT @ScottBLG: Soros Gave $8M to Hillary $700K to Kasich Campaign &amp; Does Biz w/Trump.@NBC @CBS @MSNBC #cruz https://t.co/C4zHZvZFx1 https://¡­","Delaware"
658,"@rebeinstein @dcbergin56 Dont agree the only goal is to beat Trump. My goal is to change the system. May not happen quickly but will happen","Southern California"
659,"@RealBenCarson you're a stupid man. There wouldn't have been that backlash if you endorsed someone else.Trump=Hitler https://t.co/QErxvFLPYx","Vienna - IL - USA"
660,"RT @michaelkosta: Might be voting for Trump just to watch hipsters riot in Silver Lake &amp; Williamsburg. They may even have to cancel brunch!","Los Angeles - CA"
661,"RT @TeamJohnKasich: @ForecasterEnten @NickRiccardi Wrong. We can win delegates and keep Trump under the 15 percent threshold for getting an¡­","In The States"
662,"RT @TRUMP_PREZ: Last year LIAR TED CRUZ was Welcoming Refugees saying it's safe even w/ FBI director saying otherwise VOTE TRUMP. https:/¡­","Boise - ID"
663,"RT @MikeBates: .@AGPamBondi Just heard you say 1 237 is the law of the land. Isn't it simply a GOP rule? Get your JD at Trump University?¡­","Nebraska - USA"
664,"RT @OliviaMesser: David Duke: Donald Trump¡¯s campaign could do wonders ¡°rehabilitating¡± Adolf Hitler¡¯s image. https://t.co/kvN2VVqYSA http¡­","Topeka - KS"
665,"RT @TDOnline: Is this 'total war'? Anonymous posts Trump's Social Security number phone number https://t.co/pYLR7T1QNL https://t.co/eAqAXV¡­","title town. 39-4. 2013 CHAMP5."
666,"RT @mlcalderone: Politico joins growing ranks of outlets barred from Trump events after critical coverage: https://t.co/bJ4QpaJs7g https://¡­","Lost & Found"
667,"RT @DBloom451: SuperPACs have wasted more than $200mil attacking Trump. But @EWErickson &amp; @QuinHillyer think their lil group of 2 Dozen can¡­","Merced - CA"
668,"@FoxNews @oreillyfactor Trump let me down violated &amp; snuffed out own supporter's 1st amend in FL. shocked feel DUPED https://t.co/f4FMoexy8t","world"
669,"RT @chiefragingbull: Global Panic and Paranoia Over Trump - The Rush Limbaugh Show https://t.co/sQHZQ3NETs @PatriciaforUSA @Cutiepi2u @lori¡­","Silicon Valley CA"
670,"RT @LindaSuhler: You clowns melting down that Trump will 'disturb' nat'l/world 'order?' WTH you talking about? You F'd it up &amp; it will take¡­","St. Louis"
671,"RT @ShaunKing: Black folk denied entry into Donald Trump event. White man admits he's a protestor told he can come in. https://t.co/vE0MGy¡­","2014 Forest Hills Drive"
672,"RT @ChuntiBae: Why do all young Trump supporters look like they should be apart of the Delightful Children from Down the Lane https://t.co/¡­","Summoner's Rift"
673,"RT @AyooKd: Omg Da Secret Service Jus Left My Gma Crib Lookin 4 Me Ova Donald Trump Statement Plz Watch Wht U Say On Da Media?????? https://t.¡­","chicago "
674,"RT @NateSilver538: Also the media is failing in its responsibilities by not making a bigger deal of Trump's threats of violence. Embarrass¡­","Perth - Western Australia"
675,"RT @politicoroger: Colbert: If every anti-Trump voter united behind Cruz the GOP could go from a candidate it didn't like to a candidate ¡­","NYC"
676,"RT @bylagarto: the popcorn is still warm for the supreme court nomination process...now Trump may be 3rd party second class citizen https:/¡­","Phoenix - Arizona - USA"
677,"RT @WalshFreedom: Rabbis to boycott Trump's AIPAC's speech. Crack me up. They never boycotted the anti-Semite currently in the WH. https:/¡­","ANYWHERE"
678,"RT @jbendery: Trump has done more than a dozen TV interviews without a single question about his top aide assaulting a reporter https://t.c¡­","I'm Bad - I'm Nationwide."
679,"elite are scared of Trump ending selling of jobs democrats freaking because trumps taking their base #OreillyFactor https://t.co/zGDFkAHORG","socially interactive pub"
680,"RT @WayneDupreeShow: SHAMEFUL! GOPe tries 2 pass themselves off as grassroots in this letter 2 stop Trump! https://t.co/QvZjThZc8a #TrumpTr¡­","Virginia - USA"
681,"RT @LadyAodh: Pope pushing Europe to open doors to 450 000 refugees https://t.co/unElHtT9Lk #whitegenocide #stpatricksday #trump https://¡­","Pennsylvania"
